appr_statusid,assignedtime,categoryid,close_comments,closeaccepted,closurecodeid,editing_status,closurecomments,editorid,hasattachment,haslinkedrequest,impactdetails,impactid,isfcr,isescalated,is_fr_overdue,isoverdue,isread,itemid,last_tech_update,levelid,linkcomments,linkedworkorderid,notificationstatus,ownerid,priorityid,reopened,req_chat_type,reqapproval,requesttypeid,shownotestotech,statusid,subcategoryid,unrepliedcount,urgencyid,workorderid
,1597932925651,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598278916392,,,,REQ_REPLY,27605,3,1,0,0,,0,3,,1,,8129
,1597933130516,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1597995562052,,,,TECH_REPLY,27605,4,1,0,0,,0,3,,,,7747
,1597933930348,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598621010724,,,,TECH_REPLY,27605,4,1,0,0,,0,3,,,,7746
,1598022087435,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1603465673118,,,,,11401,3,0,0,0,,0,3,,,,8338
,1598022806348,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1604675187546,,,,,11401,4,0,0,0,,0,3,,,,8339
,1598253391001,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598254249528,,,,,24906,3,1,0,0,,0,3,,,,8340
,1598253586085,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598605942835,,,,,24906,3,0,0,0,,0,3,,,,8341
,1598253988753,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598605929241,,,,,24906,3,0,0,0,,0,3,,,,8342
,1598254848360,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598858661691,,,,,24906,3,0,0,0,,0,3,,,,8343
,1598257188717,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598278426595,,,,TECH_REPLY,27605,4,1,0,0,,1,3,,,,7748
,1598264885280,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1599031809951,,,,REQ_REPLY,21601,3,0,0,0,,0,3,,1,,8344
,1598268908957,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598971043560,,,,TECH_REPLY,27605,4,0,0,0,,0,3,,,,8315
,1598278761825,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598621188824,,,,REQ_REPLY,27605,3,1,0,0,,0,3,,2,,7966
,1598279000442,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598279091070,,,,REQ_REPLY,27605,3,0,0,0,,0,3,,1,,8132
,1598279357078,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1598279357078,,,,REQ_REPLY,27605,4,0,0,0,,1,3,,1,,7752
,1598279522428,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1598279582539,,,,TECH_REPLY,27603,3,0,0,0,,1,3,,,,8135
,1598279854142,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1598279941254,,8737 Es una mejora sobre los cambios acordados en 7745,8737,TECH_REPLY,27603,4,0,0,0,,1,3,,,,7745
,1598359035162,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1606733515953,,,,,26405,3,0,0,0,,0,3,,,,8349
,1598455345083,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1598458097985,,,,,26405,3,0,0,0,,0,3,,,,8351
,1598518172139,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1599035180870,,Se trata del mismo problema,8126,REQ_REPLY,27605,4,0,0,0,,0,3,,1,,8350
,1598520709987,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1598539728591,,,,REQ_REPLY,27605,4,1,0,0,,0,3,,1,,8348
,1598526221043,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598526259450,,,,,13801,3,0,0,0,,0,3,1503,,,8353
,1598526338171,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598526383172,,,,,13801,4,0,0,0,,0,3,1501,,,8354
,1598526468863,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598526494707,,,,,13801,3,0,0,0,,0,3,1503,,,8355
,1598526588210,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598526625336,,,,,13801,3,0,0,0,,0,3,1501,,,8356
,1598527139197,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598527173214,,,,,13801,3,0,0,0,,0,3,1503,,,8357
,1598527272920,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598527329797,,,,,13801,3,0,0,0,,0,3,1503,,,8358
,1598527429582,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598527487146,,,,,13801,3,0,0,0,,0,3,1502,,,8359
,1598527558710,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598527630260,,,,,13801,4,0,0,0,,0,3,8101,,,8360
,1598528616495,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598528648684,,,,,13801,3,0,0,0,,0,3,3001,,,8361
,1598528743624,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598528780063,,,,,13801,3,0,0,0,,0,3,1502,,,8362
,1598528868488,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598528888645,,,,,13801,3,0,0,0,,0,3,1503,,,8363
,1598528979742,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598529030774,,,,,13801,4,0,0,0,,0,3,1503,,,8364
,1598604217701,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598604264452,,,,,13801,3,0,0,0,,0,3,1501,,,8365
,1598605081026,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598605116574,,,,,13801,3,0,0,0,,0,3,1503,,,8366
,1598605193999,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598605221671,,,,,13801,3,0,0,0,,0,3,1503,,,8367
,1598605464991,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598605515165,,,,,13801,4,0,0,0,,0,3,8101,,,8368
,1598606289549,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598606325394,,,,,13801,3,0,0,0,,0,3,1501,,,8369
,1598606426132,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1613987391199,,,,,13801,3,0,0,0,,0,3,1501,,,8370
,1598606543026,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1611672355957,,,,,13801,3,0,0,0,,0,3,1503,,,8371
,1598609581578,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598609691364,,,,,18301,3,0,0,0,,0,3,1503,,,8372
,1598613332999,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600949034718,,,,,13801,4,0,0,0,,0,3,1503,,,8373
,1598620331280,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1608278140995,,,,TECH_REPLY,27605,4,1,0,0,,0,3,,,,8352
,1598620909580,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1598620909596,,,,TECH_REPLY,27605,3,0,0,0,,0,3,,,,8328
,1598823247139,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600674360872,,,,,18901,3,0,0,0,,0,3,,,,8376
,1598823623995,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1599552951985,,,,,18901,3,0,0,0,,0,3,,,,8377
,1598824003461,2406,,NO,,0,,,0,0,,,0,0,0,0,0,,1607095688614,,,,,18901,3,0,0,0,,0,3,,,,8378
,1598857151738,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598858637941,,,,,24906,3,0,0,0,,0,3,,,,8379
,1598857337713,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598858621941,,,,,24906,3,0,0,0,,0,3,,,,8380
,1598857678552,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598858580956,,,,,24906,3,0,0,0,,0,3,,,,8381
,1598857906996,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598858564596,,,,,24906,3,0,0,0,,0,3,,,,8382
,1598858333385,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1598858547986,,,,,24906,3,0,0,0,,0,3,,,,8383
,1598868401987,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1599035395974,,,,,27605,4,0,0,0,,0,3,,,,8384
,1598870381004,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601903462481,,,,,13801,3,0,0,0,,0,3,3001,,,8385
,1598870530009,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598870594886,,,,,13801,4,0,0,0,,0,3,1501,,,8386
,1598870770501,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1598870805331,,,,,13801,3,0,0,0,,0,3,1503,,,8387
,1598886712816,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1599030307997,,,,REQ_REPLY,27605,3,0,0,0,,0,3,,1,,8327
,1598891003907,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1598892223288,,,,,26405,3,0,0,0,,0,3,,,,8388
,1598943495914,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1608278334078,,,,TECH_REPLY,27605,4,0,0,0,,0,3,5105,,,8389
,1598955079760,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1599555790472,,,,REQ_REPLY,27605,4,1,0,0,,0,3,5105,2,,8390
,1599034488638,3903,,NO,,0,,,0,0,,,0,0,1,1,1,,1600416491353,,,,TECH_REPLY,27605,2,0,0,0,,0,3,2701,,,8345
,1599035945686,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1600246701596,,,,REQ_REPLY,27605,3,0,0,0,,0,3,,1,,8271
,1599057676931,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1611664240029,,,8750,TECH_REPLY,27605,2,0,0,0,,0,3,,,,8289
,1599063276112,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1599064055304,,,,,27605,2,0,0,0,,0,3,5105,,,8391
,1599127999512,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1600246702643,,,,,27605,4,0,0,0,,0,3,,,,8346
,1599205117272,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1600246702955,,,,,27605,4,0,0,0,,0,3,,,,8392
,1599234328472,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1599234328472,,,,REQ_REPLY,27605,2,0,0,0,,0,3,,1,,8311
,1599464023164,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1599465099276,,,,,18901,3,0,0,0,,0,3,,,,8393
,1599464652366,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1599465116933,,,,,18901,3,0,0,0,,0,3,,,,8394
,1599464778058,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1599464832936,,,,,18901,3,0,0,0,,0,3,,,,8395
,1599465225891,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1599465270830,,,,,18901,3,0,0,0,,0,3,,,,8396
,1599469819693,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1600246702064,,,,,27605,3,0,0,0,,0,3,,,,8329
,1599473006056,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1600246703236,,,,TECH_REPLY,27605,4,1,0,0,,0,3,5105,,,8397
,1599481001439,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1599481001439,,,,REQ_REPLY,6609,4,0,0,0,,0,3,601,1,,8398
,1599546657168,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601978171883,,,,,18301,3,0,0,0,,0,3,1503,,,8399
,1599546797831,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1599552068742,,,,,18301,4,0,0,0,,0,3,1501,,,8400
,1599551363131,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1599570106090,,,,REQ_REPLY,27605,4,1,0,0,,0,3,5103,1,,8401
,1599567780391,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1600247083535,,,,TECH_REPLY,27605,4,0,0,0,,0,3,5105,,,8402
,1599632901980,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601978238510,,,,,18301,2,0,0,0,,0,3,1502,,,8403
,1599633633654,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1601978390875,,,,,18301,4,0,0,0,,0,3,1501,,,8404
,1600068939193,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602319359363,,,,,24906,3,0,0,0,,0,3,,,,8405
,1600069223753,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600672393502,,,,,24906,3,0,0,0,,0,3,,,,8406
,1600069434357,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600673493285,,,,,24906,3,0,0,0,,0,3,,,,8407
,1600069643929,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600673472456,,,,,24906,3,0,0,0,,0,3,,,,8409
,1600070146982,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601033394014,,,,,24906,3,0,0,0,,0,3,,,,8410
,1600070433527,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600673408563,,,,,24906,3,0,0,0,,0,3,,,,8411
,1600263807061,3901,,NO,,0,,,0,0,,,0,0,1,0,1,,1600670347221,,,,,21601,,0,0,0,,0,3,,,,8413
,1600335450212,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1600335519574,,,,,9003,3,0,0,0,,0,3,15,,,8422
,1600342366994,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1601287571026,,,,TECH_REPLY,27605,4,0,0,0,,1,3,,,,8415
,1600419513333,6002,,,,0,,,1,1,,,0,0,0,0,1,,1608278065290,,,,TECH_REPLY,27605,4,0,0,0,,0,2,,,,8418
,1600423967723,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1601547142270,,,,TECH_REPLY,27605,4,0,0,0,,0,3,,,,8408
,1600429615468,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600429711738,,,,,13801,3,0,0,0,,0,3,1503,,,8423
,1600429779491,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600429813961,,,,,13801,3,0,0,0,,0,3,1501,,,8424
,1600429929779,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600430004033,,,,,13801,4,0,0,0,,0,3,8102,,,8425
,1600430084755,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600430116084,,,,,13801,4,0,0,0,,0,3,1502,,,8426
,1600430238231,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600430323360,,,,,13801,3,0,0,0,,0,3,1501,,,8427
,1600430460179,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1606321828321,,,,,13801,3,0,0,0,,0,3,1503,,,8428
,1600430950763,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600430989328,,,,,13801,4,0,0,0,,0,3,1501,,,8429
,1600431077581,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600431108396,,,,,13801,3,0,0,0,,0,3,1501,,,8430
,1600431183555,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600431218057,,,,,13801,3,0,0,0,,0,3,1501,,,8431
,1600431272137,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600431313170,,,,,13801,4,0,0,0,,0,3,1501,,,8432
,1600672601917,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600673665091,,,,,18901,3,0,0,0,,0,3,,,,8433
,1600673160176,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602319329987,,,,,24906,3,0,0,0,,0,3,,,,8434
,1600673207835,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600673692685,,,,,18901,3,0,0,0,,0,3,,,,8435
,1600674199973,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1600674292571,,,,,18901,3,0,0,0,,0,3,,,,8436
,1600674360934,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1604395345428,,,,,24906,3,0,0,0,,0,3,,,,8437
,1600674545286,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1600674597757,,,,,18901,3,0,0,0,,0,3,,,,8438
,1600674813627,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601034241630,,,,,24906,3,0,0,0,,0,3,,,,8439
,1600674837206,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1601033177941,,,,,18901,4,0,0,0,,0,3,7202,,,8440
,1600675208410,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602574867091,,,,,24906,3,0,0,0,,0,3,,,,8441
,1600675375433,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602574842293,,,,,24906,3,0,0,0,,0,3,,,,8442
,1600675796937,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601034268225,,,,,24906,3,0,0,0,,0,3,,,,8443
,1600675954949,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601034327775,,,,,24906,3,0,0,0,,0,3,,,,8444
,1600676116378,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601284649503,,,,,24906,3,0,0,0,,0,3,,,,8445
,1600699673368,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1600702719193,,,,,26405,3,0,0,0,,0,3,,,,8446
,1600761229860,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1614113665972,,,,,25502,3,0,0,0,,0,3,5103,,,8447
,1600945632594,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600945666924,,,,,13801,3,0,0,0,,0,3,1501,,,8449
,1600945820649,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601977907797,,,,,18301,3,0,0,0,,0,3,8103,,,8450
,1600946138055,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600946179682,,,,,13801,3,0,0,0,,0,3,1502,,,8451
,1600946250653,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601903508608,,,,,13801,3,0,0,0,,0,3,1501,,,8452
,1600946445554,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600946523666,,,,,13801,4,0,0,0,,0,3,1501,,,8453
,1600946573903,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600946622983,,,,,13801,4,0,0,0,,0,3,8101,,,8454
,1600947285091,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600947336562,,,,,13801,3,0,0,0,,0,3,1503,,,8455
,1600947398190,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600947449239,,,,,13801,3,0,0,0,,0,3,1501,,,8456
,1600947909197,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601977820215,,,,,18301,3,0,0,0,,0,3,1501,,,8457
,1600948047485,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601977967033,,,,,18301,3,0,0,0,,0,3,1503,,,8458
,1600948500162,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600948547446,,,,,13801,4,0,0,0,,0,3,1501,,,8459
,1600948611245,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1606322002352,,,,,13801,3,0,0,0,,0,3,1501,,,8460
,1600948722938,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600948753518,,,,,13801,3,0,0,0,,0,3,1502,,,8461
,1600948822786,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1600948867038,,,,,13801,3,0,0,0,,0,3,1503,,,8462
,1601042139254,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1607095715177,,,,,11401,4,0,0,0,,0,3,,,,8463
,1601042339763,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1601042393219,,,,,11401,3,0,0,0,,0,3,,,,8464
,1601277625231,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601282086402,,,,,18901,3,0,0,0,,0,3,,,,8465
,1601278130165,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1601282063463,,,,,18901,3,0,0,0,,0,3,,,,8466
,1601281769575,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602574760043,,,,,24906,3,0,0,0,,0,3,,,,8467
,1601284174434,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602574692682,,,,,24906,3,0,0,0,,0,3,,,,8468
,1601290814017,6002,,NO,,0,,,1,0,,,0,0,0,0,0,,1603123814798,,,,REQ_REPLY,25502,3,0,0,0,,0,3,5104,2,,8469
,1601291757887,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602842045483,,,,,13801,3,0,0,0,,0,3,1501,,,8471
,1601291984053,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602842097110,,,,,13801,3,0,0,0,,0,3,3001,,,8472
,1601365189191,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1601365414654,,,,,6609,3,0,0,0,,0,3,,,,8473
,1601398706955,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1614113790024,,,,REQ_REPLY,25502,4,0,0,0,,0,3,5105,1,,8475
,1601544596314,2702,,NO,,0,,,0,0,,,0,0,1,0,1,,1601545585828,,,,,27605,4,0,0,0,,0,3,8102,,,8476
,1601544881955,3903,,NO,,0,,,0,0,,,0,0,0,0,1,,1601545881385,,,,,27605,3,0,0,0,,0,3,2702,,,8480
,1601545952982,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1601546247960,,,,REQ_REPLY,27605,2,0,0,0,,0,3,,1,,8474
,1601546432075,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1601546519578,,,,,27605,3,0,0,0,,0,3,5103,,,8420
,1601547479907,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1601904612713,,,,TECH_REPLY,27605,3,0,0,0,,0,3,5101,,,8481
,1601629861365,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1603123875174,,,,REQ_REPLY,25502,4,0,0,0,,0,3,5105,2,,8483
,1601649000484,2702,,,,0,,,0,0,,,0,0,0,0,1,,1601649016609,,,,,11401,3,0,0,0,,0,301,,,,8487
,1601649614048,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1603465702572,,,,,9003,3,0,0,0,,0,3,,,,8488
,1601649866094,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1601649892750,,,,,11401,3,0,0,0,,0,3,,,,8489
,1601650254610,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602576414954,,,,,18901,4,0,0,0,,0,3,,,,8491
,1601650673079,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1601650700907,,,,,11401,3,0,0,0,,0,3,,,,8492
,1601832488945,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1602576613629,,,,,18901,4,0,0,0,,0,3,5402,,,8493
,1601883714137,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602576358501,,,,,18901,3,0,0,0,,0,3,,,,8494
,1601884081086,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602574932981,,,,,24906,3,0,0,0,,0,3,,,,8495
,1601885212561,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602576062934,,,,,18901,3,0,0,0,,0,3,,,,8496
,1601885363753,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602579501852,,,,,18901,4,0,0,0,,0,3,,,,8497
,1601886782268,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1603798335726,,,,,27605,4,0,0,0,,0,3,5105,,,8498
,1601887052604,6002,,,,0,,,0,0,,,0,0,0,0,0,,1611650987179,,,,REQ_REPLY,27605,4,0,0,0,,1,301,5105,1,,8215
,1601887693485,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602575022264,,,,,24906,3,0,0,0,,0,3,,,,8500
,1601888804489,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093166101,,,,,24906,3,0,0,0,,0,3,,,,8501
,1601889054794,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602574970638,,,,,24906,3,0,0,0,,0,3,,,,8502
,1601889531778,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093202945,,,,,24906,3,0,0,0,,0,3,,,,8503
,1601901109592,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1605168428302,,Duplicado,8505,REQ_REPLY,27605,4,0,0,0,,0,3,5103,3,,8506
,1601904783059,6002,,NO,,0,,,1,1,,,0,0,0,0,1,,1601904783075,,,,,27605,4,0,0,0,,0,3,,,,8505
,1601908098097,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1601908657662,,,,,30608,3,0,0,0,,0,3,,,,8507
,1601978062176,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1609151385164,,,,,18301,3,0,0,0,,0,3,1503,,,8509
,1601987164192,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1602060355478,,,,REQ_REPLY,27605,4,0,0,0,,0,3,5105,3,,8508
,1602058925914,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1602059558629,,,,REQ_REPLY,27605,4,0,0,0,,1,3,5105,1,,8510
,1602075114816,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1602666826429,,,,REQ_REPLY,27605,4,0,0,0,,0,3,5105,1,,8513
,1602154624885,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1602155087688,,,,,30608,3,0,0,0,,0,3,,,,8516
,1602173798648,6002,,NO,,0,,,0,0,,,0,0,0,0,0,,1602666990870,,,,REQ_REPLY,27605,4,0,0,0,,0,3,5105,1,,8515
,1602173897662,6002,,NO,,0,,,0,0,,,0,0,0,0,1,,1603447552356,,,,,27605,2,0,0,0,,0,3,5105,,,8499
,1602252263475,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1606459525499,,,,,11401,4,0,0,0,,0,3,,,,8519
,1602253321099,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1602253343474,,,,,11401,3,0,0,0,,0,3,,,,8520
,1602575406097,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093141132,,,,,24906,3,0,0,0,,0,3,,,,8521
,1602575815103,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602576022684,,,,,18901,3,0,0,0,,0,3,,,,8522
,1602576231655,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093218180,,,,,24906,3,0,0,0,,0,3,,,,8523
,1602576507597,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602576565644,,,,,18901,3,0,0,0,,0,3,,,,8524
,1602577098917,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093107413,,,,,24906,3,0,0,0,,0,3,,,,8525
,1602577576080,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1602578118837,,,,,18901,3,0,0,0,,0,3,,,,8526
,1602577839661,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093184351,,,,,24906,3,0,0,0,,0,3,,,,8527
,1602578022992,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1602578424856,,,,,18901,3,0,0,0,,0,3,,,,8528
,1602578407700,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1603093239602,,,,,24906,3,0,0,0,,0,3,,,,8529
,1602579467242,2,,NO,,0,,,0,0,,,0,0,0,0,0,,1607095662176,,,,,24906,3,0,0,0,,0,3,4501,,,8374
,1602591576104,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1602591835032,,,,,30608,3,0,0,0,,0,3,,,,8530
,1602753004858,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1603890706981,,,,,6609,4,0,0,0,,0,3,3903,,,8531
,1602769497808,6002,,NO,,0,,,1,0,,,0,0,0,0,1,,1614154970973,,,,TECH_REPLY,25502,4,0,0,0,,0,3,5105,,,8534
,1602842338911,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602842378193,,,,,13801,3,0,0,0,,0,3,3001,,,8537
,1602842448476,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602842500289,,,,,13801,3,0,0,0,,0,3,1501,,,8538
,1602842576260,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1609164489706,,,,,13801,3,0,0,0,,0,3,1501,,,8539
,1602842848327,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1602842917907,,,,,13801,4,0,0,0,,0,3,1501,,,8540
,1602843010909,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1609164748337,,,,,13801,4,0,0,0,,0,3,8101,,,8541
,1602857649228,3302,,NO,,0,,,0,0,,,0,0,0,0,1,,1603465650633,,,,,11401,3,0,0,0,,0,3,,,,8542
